date,symbol,open,high,low,close,adj_close,volume
2025-07-02,ABG.JO,17886.00,17900.00,17473.00,17600.00,17592.69,2288423
2025-07-02,ADH.JO,3280.00,3286.00,3181.00,3232.00,3231.54,343259
2025-07-02,AGL.JO,52838.00,54737.00,52755.00,54700.00,54698.54,1764295
2025-07-02,ANH.JO,123052.00,123591.00,121407.00,121600.00,121599.84,612361
2025-07-02,APN.JO,11963.00,12115.00,11901.00,12000.00,11997.39,1422794
2025-07-02,AVI.JO,9472.00,9590.00,9390.00,9500.00,9496.17,1045196
2025-07-02,BHG.JO,43075.00,44269.00,43075.00,44133.00,44115.41,418242
2025-07-02,BTI.JO,82776.00,83411.00,81882.00,82625.00,82588.88,1513445
2025-07-02,BVT.JO,23576.00,23812.00,23272.00,23602.00,23592.00,836562
2025-07-02,CFR.JO,333600.00,340545.00,333511.00,335238.00,335235.00,173109
2025-07-02,CLS.JO,37989.00,37836.00,36986.00,37311.00,37304.12,657789
2025-07-02,CPI.JO,359999.00,356741.00,348371.00,355530.00,355507.00,186257
2025-07-02,DSY.JO,21600.00,21775.00,21032.00,21711.00,21708.96,1762082
2025-07-02,EXX.JO,15173.00,15485.00,15000.00,15464.00,15456.77,654876
2025-07-02,FSR.JO,7580.00,7625.00,7404.00,7497.00,7494.72,10361840
2025-07-02,GFI.JO,42499.00,42435.00,41253.00,42237.00,42220.87,1362605
2025-07-02,GLN.JO,7114.00,7393.00,7138.00,7383.00,7382.95,19143025
2025-07-02,IMP.JO,16187.00,16882.00,16163.00,16760.00,16755.42,7865685
2025-07-02,KIO.JO,28919.00,30481.00,28881.00,30350.00,30319.21,515071
2025-07-02,KST.JO,2254.00,2256.00,2142.00,2191.00,2190.82,660715
2025-07-02,LHC.JO,1410.00,1417.50,1390.00,1416.00,1413.13,4653449
2025-07-02,MRP.JO,22000.00,22087.00,21451.00,21657.00,21653.67,1754081
2025-07-02,MTH.JO,9404.00,9956.00,9386.00,9836.00,9830.65,752109
2025-07-02,MTM.JO,3456.00,3467.00,3316.00,3354.00,3353.11,3604164
2025-07-02,MTN.JO,14090.00,14296.00,13771.00,13887.00,13887.00,6668382
2025-07-02,NED.JO,24400.00,24600.00,23915.00,24127.00,24116.00,1187067
2025-07-02,NPN.JO,109555.40,109990.00,107675.20,108380.40,108375.18,1690435
2025-07-02,OMU.JO,1224.00,1249.00,1199.00,1209.00,1208.66,9672621
2025-07-02,OUT.JO,7882.00,7875.00,7635.00,7802.00,7800.10,3634363
2025-07-02,PAN.JO,1117.00,1148.00,1100.00,1127.00,1126.77,5048288
2025-07-02,PRX.JO,97686.00,97908.00,95926.00,96334.00,96333.84,781229
2025-07-02,REM.JO,16200.00,16477.00,15799.00,16422.00,16417.81,3181309
2025-07-02,S32.JO,3470.00,3712.00,3470.00,3615.00,3614.01,1003513
2025-07-02,SAP.JO,2950.00,3016.00,2903.00,3006.00,3006.00,1834424
2025-07-02,SBK.JO,23000.00,22978.00,22344.00,22511.00,22503.52,2265448
2025-07-02,SHP.JO,28055.00,28318.00,27566.00,27695.00,27687.01,1021970
2025-07-02,SLM.JO,8856.00,8988.00,8637.00,8829.00,8829.00,3235161
2025-07-02,SOL.JO,8100.00,8649.00,8005.00,8631.00,8631.00,5861178
2025-07-02,SPP.JO,10900.00,11071.00,10798.00,11071.00,11071.00,409311
2025-07-02,SUI.JO,4492.00,4883.00,4494.00,4760.00,4758.12,613084
2025-07-02,TBS.JO,30580.00,30613.00,29654.00,29914.00,29882.92,902952
2025-07-02,TRU.JO,7213.00,7268.00,6974.00,7095.00,7088.71,7144574
2025-07-02,VAL.JO,80200.00,83183.00,79774.00,83183.00,83153.76,2605226
2025-07-02,VOD.JO,13784.00,14099.00,13711.00,13832.00,13828.76,1866349
2025-07-02,WHL.JO,5250.00,5247.00,5056.00,5154.00,5152.02,5342358
