date,symbol,open,high,low,close,adj_close,volume
2025-12-11,ABG.JO,22578.00,22878.00,22450.00,22619.00,22619.00,2981644
2025-12-11,ADH.JO,3596.00,3630.00,3565.00,3620.00,3620.00,422029
2025-12-11,AGL.JO,66672.00,65865.00,64403.00,65724.00,65723.85,849847
2025-12-11,ANH.JO,104750.00,106474.00,103825.00,106053.00,106053.00,171826
2025-12-11,APN.JO,9108.00,9236.00,9070.00,9200.00,9200.00,429338
2025-12-11,AVI.JO,10000.00,10248.00,10090.00,10242.00,10242.00,476968
2025-12-11,BHG.JO,50610.00,51439.00,50454.00,51341.00,51331.66,394417
2025-12-11,BTI.JO,99230.00,99549.00,98300.00,98680.00,98652.13,2140387
2025-12-11,BVT.JO,22700.00,22925.00,22309.00,22669.00,22664.06,645928
2025-12-11,CFR.JO,356536.00,362325.00,356536.00,360273.00,360273.00,109905
2025-12-11,CLS.JO,33492.00,33727.00,33229.00,33410.00,33403.84,448857
2025-12-11,CPI.JO,396441.00,401968.00,394359.00,397119.00,397119.00,154886
2025-12-11,DSY.JO,23198.00,23140.00,22607.00,22694.00,22694.00,1764816
2025-12-11,EXX.JO,16869.00,17337.00,16869.00,17202.00,17202.00,380201
2025-12-11,FSR.JO,8695.00,8855.00,8661.00,8686.00,8686.00,11973149
2025-12-11,GFI.JO,72500.00,75566.00,71519.00,73181.00,73161.20,2594943
2025-12-11,GLN.JO,8740.00,8738.00,8577.00,8716.00,8716.00,8559245
2025-12-11,IMP.JO,21507.00,22556.00,21357.00,22370.00,22365.86,2321183
2025-12-11,KIO.JO,33951.00,33846.00,32737.00,33801.00,33785.66,409169
2025-12-11,KST.JO,2650.00,2680.00,2603.00,2603.00,2603.00,592431
2025-12-11,LHC.JO,1100.00,1117.00,1090.00,1112.00,1111.66,5441120
2025-12-11,MRP.JO,18381.00,18374.00,17167.50,17415.00,17415.00,4832595
2025-12-11,MTH.JO,11875.00,11950.00,11711.00,11888.00,11885.08,482013
2025-12-11,MTM.JO,3551.00,3715.00,3628.00,3648.00,3648.00,2318052
2025-12-11,MTN.JO,15750.00,15971.00,15494.00,15780.00,15780.00,5504757
2025-12-11,NED.JO,25412.00,26250.00,25653.00,25997.00,25997.00,1384757
2025-12-11,NPN.JO,105939.00,109634.00,106141.00,108560.00,108560.00,2049441
2025-12-11,OMU.JO,1408.00,1419.00,1385.00,1411.00,1411.00,17419092
2025-12-11,OUT.JO,7062.00,7220.00,7063.00,7160.00,7160.00,3774943
2025-12-11,PAN.JO,2361.00,2589.00,2435.00,2469.00,2468.92,5555732
2025-12-11,PRX.JO,103649.00,105560.00,102701.00,104662.00,104662.00,847583
2025-12-11,REM.JO,18165.00,17991.00,17652.00,17803.00,17803.00,1033912
2025-12-11,S32.JO,3804.00,3864.00,3793.00,3822.00,3821.53,1142492
2025-12-11,SAP.JO,2324.00,2344.00,2255.00,2344.00,2344.00,1742362
2025-12-11,SBK.JO,27176.00,27650.00,27257.00,27568.00,27568.00,2909948
2025-12-11,SHP.JO,26740.00,26915.00,26544.00,26585.00,26581.99,1597203
2025-12-11,SLM.JO,9714.00,9876.00,9657.00,9657.00,9657.00,4011471
2025-12-11,SOL.JO,10312.00,10684.00,10421.00,10626.00,10626.00,2376371
2025-12-11,SPP.JO,9320.00,9320.00,8807.00,9267.00,9267.00,1415058
2025-12-11,SUI.JO,3715.00,3774.00,3680.00,3774.00,3774.00,137897
2025-12-11,TBS.JO,35752.00,36099.00,35586.00,35693.00,35655.91,254228
2025-12-11,TRU.JO,5440.00,5428.00,5301.00,5339.00,5335.82,646410
2025-12-11,VAL.JO,122211.00,130652.00,123416.00,128957.00,128914.77,982525
2025-12-11,VOD.JO,13240.00,13534.00,13333.00,13437.00,13437.00,985023
2025-12-11,WHL.JO,5310.00,5379.00,5262.00,5367.00,5365.77,2606782
