date,symbol,open,high,low,close,adj_close,volume
2026-05-19,ABG.JO,22900.00,23201.00,22736.00,22876.00,22876.00,1420099
2026-05-19,ADH.JO,4301.00,4348.00,4287.00,4329.00,4329.00,230345
2026-05-19,AGL.JO,83400.00,84010.00,81620.00,81992.00,81992.00,2294259
2026-05-19,ANH.JO,135491.00,136874.00,134461.00,136360.00,136360.00,568704
2026-05-19,APN.JO,13750.00,13918.00,13650.00,13856.00,13856.00,638484
2026-05-19,ART.JO,3819.00,3842.00,3761.00,3770.00,3770.00,8839
2026-05-19,AVI.JO,9491.00,9524.00,9386.00,9415.00,9415.00,544196
2026-05-19,BHG.JO,69200.00,69400.00,67821.00,68066.00,68066.00,302485
2026-05-19,BTI.JO,109853.00,110641.00,109349.00,109781.00,109781.00,547198
2026-05-19,BVT.JO,23750.00,23692.00,23124.00,23194.00,23194.00,750244
2026-05-19,CFR.JO,335154.00,332722.00,327282.00,327900.00,327900.00,67154
2026-05-19,CLS.JO,25280.00,25234.00,24617.00,24617.00,24617.00,1294112
2026-05-19,CPI.JO,436999.00,435493.00,426777.00,430032.00,430032.00,286396
2026-05-19,DSY.JO,26990.00,26817.00,26398.00,26505.00,26505.00,1433309
2026-05-19,EXX.JO,20952.00,21091.00,20709.00,20875.00,20875.00,692581
2026-05-19,FSR.JO,8856.00,8889.00,8730.00,8789.00,8789.00,9986962
2026-05-19,GFI.JO,67501.00,68456.00,64712.00,65047.00,65047.00,2432674
2026-05-19,GLN.JO,12586.00,12697.00,12435.00,12525.00,12525.00,2281621
2026-05-19,IMP.JO,24097.00,24210.00,22800.00,22895.00,22895.00,3574893
2026-05-19,KIO.JO,31900.00,31544.00,30499.00,30660.00,30660.00,332900
2026-05-19,KST.JO,2750.00,2800.00,2730.50,2800.00,2800.00,735798
2026-05-19,LHC.JO,1122.00,1124.00,1099.00,1108.00,1108.00,1937348
2026-05-19,MRP.JO,15622.00,15628.00,15220.00,15305.00,15305.00,1536114
2026-05-19,MTH.JO,10176.00,10283.00,10053.00,10163.00,10163.00,183217
2026-05-19,MTM.JO,3698.00,3745.00,3698.00,3712.00,3712.00,1114057
2026-05-19,MTN.JO,20972.00,20972.00,20502.00,20713.00,20713.00,3212998
2026-05-19,NED.JO,25500.00,25669.00,25112.00,25300.00,25300.00,1804395
2026-05-19,NPN.JO,87600.00,90478.00,87508.00,89881.00,89881.00,2218870
2026-05-19,OMU.JO,1276.00,1303.00,1280.00,1303.00,1303.00,15194951
2026-05-19,OUT.JO,7001.00,7137.00,7047.00,7060.00,7060.00,1434296
2026-05-19,PAN.JO,3051.00,3144.00,3027.00,3038.00,3038.00,3292032
2026-05-19,PRX.JO,77257.00,79325.00,77257.00,78713.00,78713.00,1152838
2026-05-19,REM.JO,18505.00,19040.00,18752.50,18899.00,18899.00,1048277
2026-05-19,S32.JO,4828.00,4863.00,4778.00,4784.00,4784.00,602863
2026-05-19,SAP.JO,1488.00,1512.00,1440.00,1450.00,1450.00,1970483
2026-05-19,SBK.JO,30600.00,30802.00,30286.00,30601.00,30601.00,3200017
2026-05-19,SHP.JO,29150.00,29331.00,28959.00,29187.00,29187.00,985380
2026-05-19,SLM.JO,8630.00,8733.00,8564.00,8704.00,8704.00,5387910
2026-05-19,SOL.JO,21895.00,22831.00,21806.00,22335.00,22335.00,2244696
2026-05-19,SPP.JO,6133.00,6158.00,6030.00,6069.00,6069.00,541634
2026-05-19,SUI.JO,4748.00,4748.00,4655.00,4680.00,4680.00,362249
2026-05-19,TBS.JO,28928.00,29011.00,28234.00,28665.00,28665.00,642639
2026-05-19,VAL.JO,135520.00,137204.00,131129.00,132525.00,132525.00,757145
2026-05-19,VOD.JO,15133.00,15274.00,15063.00,15202.00,15202.00,1734348
