date,symbol,open,high,low,close,adj_close,volume
2026-03-31,ABG.JO,23640.00,24195.00,23551.00,24119.00,24119.00,2842169
2026-03-31,ADH.JO,4088.00,4221.00,4084.00,4221.00,4221.00,415770
2026-03-31,AGL.JO,70127.00,72305.00,70040.00,72000.00,72000.00,993058
2026-03-31,ANH.JO,118471.00,119132.00,117231.00,117863.00,117863.00,344341
2026-03-31,APN.JO,12718.00,13140.00,12718.00,13140.00,13140.00,914824
2026-03-31,ART.JO,3329.00,3329.00,3151.00,3215.00,3215.00,5597
2026-03-31,AVI.JO,10196.00,10431.00,10196.00,10385.00,10385.00,1313111
2026-03-31,BHG.JO,59500.00,61000.00,59500.00,60600.00,60600.00,613495
2026-03-31,BTI.JO,99702.00,100536.00,99208.00,99208.00,99208.00,312631
2026-03-31,BVT.JO,22600.00,23071.00,22593.00,22755.00,22755.00,724178
2026-03-31,CFR.JO,293900.00,296323.00,292010.00,295861.00,295861.00,162121
2026-03-31,CLS.JO,28900.00,29385.00,28783.00,28946.00,28946.00,1058985
2026-03-31,CPI.JO,408000.00,415810.00,406511.00,412235.00,412235.00,392462
2026-03-31,DSY.JO,24618.00,25260.00,24333.00,24830.00,24830.00,1561597
2026-03-31,EXX.JO,22640.00,22640.00,22236.00,22462.00,22462.00,1305660
2026-03-31,FSR.JO,8449.00,8700.00,8396.00,8614.00,8614.00,22126558
2026-03-31,GFI.JO,73300.00,76494.00,73205.00,76050.00,76050.00,2637905
2026-03-31,GLN.JO,12500.00,12868.00,12500.00,12799.00,12799.00,5518930
2026-03-31,IMP.JO,23555.00,24370.00,23231.00,23893.00,23893.00,5598709
2026-03-31,KIO.JO,32300.00,32300.00,31561.00,31931.00,31931.00,253359
2026-03-31,KST.JO,2651.00,2669.00,2610.00,2669.00,2669.00,1037536
2026-03-31,LHC.JO,1141.00,1163.00,1141.00,1155.00,1155.00,6431049
2026-03-31,MRP.JO,14900.00,15337.00,14821.00,15337.00,15337.00,1588615
2026-03-31,MTH.JO,11111.00,11599.00,11111.00,11599.00,11599.00,736219
2026-03-31,MTM.JO,3571.00,3638.00,3570.00,3595.00,3595.00,3914109
2026-03-31,MTN.JO,19260.00,19628.00,19150.00,19545.00,19545.00,9026392
2026-03-31,NED.JO,26701.00,27150.00,26519.00,26676.00,26676.00,2367057
2026-03-31,NPN.JO,86242.00,86853.00,85517.00,86196.00,86196.00,1570883
2026-03-31,OMU.JO,1393.00,1407.00,1380.00,1380.00,1380.00,16740037
2026-03-31,OUT.JO,6901.00,7125.00,6901.00,6960.00,6960.00,2407256
2026-03-31,PAN.JO,3038.00,3167.00,3024.00,3150.00,3150.00,14147100
2026-03-31,PRX.JO,76550.00,77297.00,75905.00,76865.00,76865.00,1444330
2026-03-31,REM.JO,18753.00,18854.00,18300.00,18854.00,18854.00,2141505
2026-03-31,S32.JO,5133.00,5133.00,5028.00,5099.00,5099.00,869483
2026-03-31,SAP.JO,1684.00,1734.00,1682.00,1687.00,1687.00,1815612
2026-03-31,SBK.JO,29855.00,30533.00,29776.00,30445.00,30445.00,5124894
2026-03-31,SHP.JO,27523.00,28100.00,27523.00,27580.00,27580.00,1987146
2026-03-31,SLM.JO,8794.00,8958.00,8735.00,8898.00,8898.00,5046998
2026-03-31,SOL.JO,22473.00,22695.00,22090.00,22537.00,22537.00,4106317
2026-03-31,SPP.JO,6489.00,6489.00,6257.00,6275.00,6275.00,691514
2026-03-31,SUI.JO,4672.00,4786.00,4672.00,4737.00,4737.00,684098
2026-03-31,TBS.JO,30100.00,30209.00,29478.00,29901.00,29901.00,391433
2026-03-31,TRU.JO,5089.00,5259.00,5033.00,5167.00,5167.00,3932627
2026-03-31,VAL.JO,137000.00,141642.00,135344.00,140100.00,140100.00,1118930
2026-03-31,VOD.JO,14398.00,14756.00,14298.00,14432.00,14432.00,3007868
2026-03-31,WHL.JO,5050.00,5114.00,5044.00,5072.00,5072.00,4480862
