date,symbol,open,high,low,close,adj_close,volume
2025-10-28,ABG.JO,19125.00,19879.00,19140.00,19571.00,19571.00,3766625
2025-10-28,ADH.JO,3522.00,3571.00,3474.00,3515.00,3515.00,506620
2025-10-28,AGL.JO,66900.00,66854.00,64405.00,65968.00,65967.85,867541
2025-10-28,ANH.JO,106678.00,107111.00,105097.00,105845.00,105844.85,202011
2025-10-28,APN.JO,10109.00,10131.00,9901.00,10071.00,10071.00,1114487
2025-10-28,AVI.JO,9601.00,9790.00,9525.00,9705.00,9705.00,802107
2025-10-28,BHG.JO,48620.00,49017.00,48416.00,49017.00,49008.08,618121
2025-10-28,BTI.JO,90500.00,90561.00,88891.00,89677.00,89651.67,388585
2025-10-28,BVT.JO,22535.00,23249.00,22576.00,22665.00,22660.06,867933
2025-10-28,CFR.JO,346360.00,354000.00,347871.00,347871.00,347871.00,80686
2025-10-28,CLS.JO,37500.00,37675.00,36761.00,37220.00,37213.14,671707
2025-10-28,CPI.JO,408500.00,409541.00,402963.00,403458.00,403458.00,339721
2025-10-28,DSY.JO,21802.00,22861.00,21974.00,22576.00,22576.00,1770578
2025-10-28,EXX.JO,16890.00,17689.00,16889.00,17235.00,17235.00,292885
2025-10-28,FSR.JO,8164.00,8400.00,8127.00,8330.00,8330.00,20246837
2025-10-28,GFI.JO,61400.00,65210.00,60373.00,64887.00,64869.45,4304572
2025-10-28,GLN.JO,8042.00,8072.00,7850.00,8037.00,8037.00,4555706
2025-10-28,IMP.JO,19000.00,19314.00,18700.00,19224.00,19220.44,5595243
2025-10-28,KIO.JO,31642.00,33140.00,31431.00,32940.00,32925.05,523130
2025-10-28,KST.JO,2450.00,2479.00,2453.00,2479.00,2478.80,778622
2025-10-28,LHC.JO,1195.00,1220.00,1190.00,1220.00,1219.62,9426481
2025-10-28,MRP.JO,21600.00,21747.00,21455.00,21500.00,21496.69,1106240
2025-10-28,MTH.JO,10566.00,10691.00,10542.00,10627.00,10624.39,382133
2025-10-28,MTM.JO,3440.00,3497.00,3390.00,3487.00,3487.00,5854371
2025-10-28,MTN.JO,16600.00,17422.00,16697.00,17200.00,17200.00,6012180
2025-10-28,NED.JO,23900.00,24734.00,23936.00,24319.00,24319.00,2189977
2025-10-28,NPN.JO,126538.00,129572.00,126080.00,126080.00,126073.93,2426450
2025-10-28,OMU.JO,1400.00,1449.00,1377.00,1415.00,1415.00,39188352
2025-10-28,OUT.JO,7520.00,7642.00,7456.00,7497.00,7497.00,8058935
2025-10-28,PAN.JO,1800.00,1869.00,1757.00,1861.00,1860.61,9869966
2025-10-28,PRX.JO,121950.00,123193.00,121019.00,121149.00,121148.80,692889
2025-10-28,REM.JO,17005.00,17707.00,17172.00,17570.00,17570.00,1082922
2025-10-28,S32.JO,3632.00,3632.00,3530.00,3566.00,3565.56,1335385
2025-10-28,SAP.JO,2300.00,2410.00,2350.00,2375.00,2375.00,2780451
2025-10-28,SBK.JO,25065.00,26042.00,25349.00,25847.00,25847.00,2801056
2025-10-28,SHP.JO,28765.00,29610.00,28674.00,29366.00,29362.68,1648634
2025-10-28,SLM.JO,9238.00,9526.00,9258.00,9425.00,9425.00,4846414
2025-10-28,SOL.JO,11097.00,11199.00,10867.00,11023.00,11023.00,4332973
2025-10-28,SPP.JO,10650.00,10803.00,10650.00,10730.00,10730.00,249362
2025-10-28,SUI.JO,3992.00,4000.00,3965.00,3979.00,3979.00,847261
2025-10-28,TBS.JO,33099.00,33490.00,32860.00,33100.00,33065.61,885231
2025-10-28,TRU.JO,5558.00,5604.00,5515.00,5525.00,5521.71,2142846
2025-10-28,VAL.JO,97791.00,102946.00,95398.00,102513.00,102479.42,1991145
2025-10-28,VOD.JO,13650.00,13974.00,13640.00,13956.00,13952.73,1421442
2025-10-28,WHL.JO,5321.00,5434.00,5267.00,5347.00,5345.77,4293055
