date,symbol,open,high,low,close,adj_close,volume
2026-05-04,ABG.JO,23303.00,23499.00,22843.00,22858.00,22858.00,1762249
2026-05-04,ADH.JO,4253.00,4283.00,4220.00,4220.00,4220.00,371648
2026-05-04,AGL.JO,79900.00,82016.00,80173.00,80400.00,80400.00,382464
2026-05-04,ANH.JO,124974.00,125619.00,123098.00,124300.00,124299.07,223482
2026-05-04,APN.JO,14050.00,14210.00,13918.00,14017.00,14017.00,1326057
2026-05-04,ART.JO,3566.00,3750.00,3521.00,3713.00,3713.00,76932
2026-05-04,AVI.JO,9841.00,10080.00,9955.00,9980.00,9980.00,1295369
2026-05-04,BHG.JO,64260.00,66323.00,65343.00,65321.00,65321.00,210533
2026-05-04,BTI.JO,96207.00,98742.00,96821.00,98176.00,98176.00,264936
2026-05-04,BVT.JO,23475.00,23786.00,23250.00,23374.00,23374.00,478908
2026-05-04,CFR.JO,309801.00,317313.00,309800.00,313846.00,313846.00,71709
2026-05-04,CLS.JO,26447.00,26551.00,26049.00,26049.00,26049.00,780728
2026-05-04,CPI.JO,434140.00,437084.00,427305.00,429259.00,429259.00,171658
2026-05-04,DSY.JO,25842.00,26236.00,25740.00,25881.00,25881.00,1123232
2026-05-04,EXX.JO,22000.00,22570.00,21968.00,22109.00,22099.25,867089
2026-05-04,FSR.JO,8815.00,8887.00,8692.00,8715.00,8715.00,13085071
2026-05-04,GFI.JO,70194.00,71637.00,69716.00,70914.00,70914.00,1219407
2026-05-04,GLN.JO,12750.00,12995.00,12756.00,12772.00,12771.92,1937772
2026-05-04,IMP.JO,23250.00,23999.00,23062.00,23700.00,23700.00,3196736
2026-05-04,KIO.JO,31732.00,31539.00,30913.00,31238.00,31238.00,263532
2026-05-04,KST.JO,2850.00,2845.00,2761.00,2801.00,2800.55,825345
2026-05-04,LHC.JO,1231.00,1262.00,1236.00,1255.00,1255.00,2310048
2026-05-04,MRP.JO,15626.00,15796.00,15438.00,15511.00,15511.00,683660
2026-05-04,MTH.JO,11236.00,11236.00,10849.00,10912.00,10912.00,198964
2026-05-04,MTM.JO,3880.00,3880.00,3770.00,3846.00,3846.00,2285475
2026-05-04,MTN.JO,20875.00,21267.00,20651.00,20888.00,20888.00,3345222
2026-05-04,NED.JO,26700.00,26946.00,26192.00,26369.00,26369.00,1269646
2026-05-04,NPN.JO,89905.00,91212.00,89265.00,89794.00,89794.00,1256083
2026-05-04,OMU.JO,1358.00,1372.00,1348.00,1355.00,1355.00,13802159
2026-05-04,OUT.JO,7103.00,7179.00,7072.00,7100.00,7100.00,1629802
2026-05-04,PAN.JO,3245.00,3224.00,3129.00,3144.00,3144.00,4203870
2026-05-04,PRX.JO,80820.00,81114.00,79131.00,80082.00,80082.00,787464
2026-05-04,REM.JO,19441.00,19626.00,19344.00,19390.00,19390.00,1016642
2026-05-04,S32.JO,4806.00,4995.00,4806.00,4845.00,4845.00,1271976
2026-05-04,SAP.JO,1581.00,1699.00,1597.00,1652.00,1652.00,1683116
2026-05-04,SBK.JO,32010.00,32191.00,30600.00,30707.00,30707.00,3001323
2026-05-04,SHP.JO,28609.00,28638.00,28218.00,28466.00,28466.00,1636275
2026-05-04,SLM.JO,8567.00,8721.00,8504.00,8597.00,8597.00,2605595
2026-05-04,SOL.JO,22800.00,23500.00,22754.00,23233.00,23233.00,2220552
2026-05-04,SPP.JO,6300.00,6472.00,6371.00,6387.00,6387.00,341685
2026-05-04,SUI.JO,4757.00,4774.00,4654.00,4748.00,4748.00,586349
2026-05-04,TBS.JO,29749.00,29683.00,28776.00,28852.00,28852.00,321005
2026-05-04,VAL.JO,134268.00,136699.00,133766.00,134800.00,134800.00,485503
2026-05-04,VOD.JO,13901.00,14266.00,13967.00,14157.00,14157.00,2030568
