date,symbol,open,high,low,close,adj_close,volume
2025-10-13,ABG.JO,19420.00,19472.00,19182.00,19444.00,19444.00,891612
2025-10-13,ADH.JO,3445.00,3475.00,3401.00,3438.00,3438.00,230442
2025-10-13,AGL.JO,67156.00,69197.00,66520.52,68770.00,68769.85,695310
2025-10-13,ANH.JO,103380.00,103596.00,102299.00,102968.00,102967.86,263631
2025-10-13,APN.JO,9894.00,10305.00,9776.00,10237.00,10237.00,1762025
2025-10-13,AVI.JO,10185.00,10184.00,9846.00,10088.00,10083.93,367030
2025-10-13,BHG.JO,47700.00,48596.00,47649.94,48380.00,48371.20,668777
2025-10-13,BTI.JO,88340.00,89054.00,87651.00,88000.00,87975.14,379879
2025-10-13,BVT.JO,22560.00,22141.00,21778.00,22073.00,22068.19,451855
2025-10-13,CFR.JO,331332.00,333618.00,327458.00,328481.00,328481.00,71151
2025-10-13,CLS.JO,35800.00,36332.00,35994.00,36298.00,36291.31,425506
2025-10-13,CPI.JO,375442.00,376999.00,371024.00,376469.00,376444.62,160541
2025-10-13,DSY.JO,21098.00,21350.00,20670.00,21290.00,21288.01,1348719
2025-10-13,EXX.JO,17000.00,17303.00,17031.00,17303.00,17303.00,390018
2025-10-13,FSR.JO,8150.00,8137.00,7992.00,8100.00,8100.00,9485507
2025-10-13,GFI.JO,71502.00,74567.00,71455.00,74269.00,74248.91,1357141
2025-10-13,GLN.JO,8124.00,8300.00,7999.00,8264.00,8264.00,3805498
2025-10-13,IMP.JO,21985.00,22587.00,21888.00,22190.00,22185.89,2592000
2025-10-13,KIO.JO,31364.00,31939.00,31050.00,31939.00,31924.51,308682
2025-10-13,KST.JO,2450.00,2499.00,2460.00,2475.00,2474.80,443020
2025-10-13,LHC.JO,1229.00,1219.00,1200.00,1200.00,1199.63,2082118
2025-10-13,MRP.JO,22300.00,22162.00,21761.00,22034.00,22030.61,723763
2025-10-13,MTH.JO,10638.00,10638.00,10460.00,10563.00,10560.41,202932
2025-10-13,MTM.JO,3291.00,3399.00,3306.00,3380.00,3380.00,1557208
2025-10-13,MTN.JO,15304.00,15459.00,15092.00,15357.00,15357.00,3055539
2025-10-13,NED.JO,23480.00,23499.00,22981.00,23441.00,23441.00,1095141
2025-10-13,NPN.JO,121594.00,123087.00,121000.00,121144.00,121138.16,1554177
2025-10-13,OMU.JO,1341.00,1363.00,1327.00,1345.00,1345.00,24339146
2025-10-13,OUT.JO,7355.00,7471.00,7361.00,7454.00,7452.18,981011
2025-10-13,PAN.JO,2100.00,2165.00,2055.67,2165.00,2164.55,12276336
2025-10-13,PRX.JO,119600.00,120177.00,118617.00,118883.00,118882.80,956887
2025-10-13,REM.JO,17405.00,17723.00,17097.00,17517.00,17512.53,633277
2025-10-13,S32.JO,3500.00,3516.00,3460.00,3512.00,3511.57,507998
2025-10-13,SAP.JO,2205.00,2225.00,2166.00,2201.00,2201.00,3580980
2025-10-13,SBK.JO,25500.00,25597.00,25107.00,25402.00,25402.00,1854180
2025-10-13,SHP.JO,28600.00,28937.00,28336.00,28920.00,28916.73,2776222
2025-10-13,SLM.JO,8950.00,9000.00,8811.00,8974.00,8974.00,3473689
2025-10-13,SOL.JO,10094.00,10286.00,10018.00,10122.00,10122.00,3634841
2025-10-13,SPP.JO,10620.00,10804.00,10671.00,10698.00,10698.00,187536
2025-10-13,SUI.JO,4269.00,4172.00,4086.00,4158.00,4158.00,434169
2025-10-13,TBS.JO,32100.00,33234.00,32675.00,32838.00,32803.88,253125
2025-10-13,TRU.JO,5700.00,5624.00,5503.00,5600.00,5596.67,1156259
2025-10-13,VAL.JO,121081.00,123774.00,119624.00,122874.00,122833.76,974747
2025-10-13,VOD.JO,13339.00,13883.00,13456.00,13823.00,13819.76,1290169
2025-10-13,WHL.JO,5240.00,5289.00,5200.00,5261.00,5259.79,3224646
