date,symbol,open,high,low,close,adj_close,volume
2026-06-05,ABG.JO,22870.00,23482.00,22896.50,23320.00,23320.00,2978757
2026-06-05,ADH.JO,4300.00,4354.00,4300.00,4323.00,4323.00,273090
2026-06-05,AGL.JO,88276.00,88533.00,85985.00,86200.00,86200.00,471313
2026-06-05,ANH.JO,128000.00,129305.00,127740.00,128853.00,128853.00,147623
2026-06-05,APN.JO,14820.00,14766.00,14424.00,14474.00,14474.00,901543
2026-06-05,ART.JO,3749.00,3749.00,3734.00,3734.00,3734.00,764
2026-06-05,AVI.JO,9220.00,9400.00,9310.00,9365.00,9365.00,1081822
2026-06-05,BHG.JO,71460.00,71601.00,69161.00,69531.00,69531.00,506077
2026-06-05,BTI.JO,94298.00,97111.00,93600.00,96660.00,96660.00,335705
2026-06-05,BVT.JO,22901.00,23628.00,23006.00,23200.00,23200.00,1132192
2026-06-05,CFR.JO,339999.00,344011.00,339302.00,341520.00,341520.00,54251
2026-06-05,CLS.JO,23450.00,23667.00,23250.00,23500.00,23500.00,3159636
2026-06-05,CPI.JO,429300.00,440585.00,429349.00,435208.00,435208.00,212943
2026-06-05,DSY.JO,26300.00,26967.00,26491.00,26626.00,26626.00,1372823
2026-06-05,EXX.JO,22755.00,22719.00,22207.00,22268.00,22268.00,598838
2026-06-05,FSR.JO,9070.00,9244.00,9052.00,9099.00,9099.00,6958162
2026-06-05,GFI.JO,62350.00,63182.00,60157.00,60570.00,60570.00,3448910
2026-06-05,GLN.JO,13246.00,13254.00,12947.00,13014.00,13014.00,2184756
2026-06-05,IMP.JO,21455.00,21599.00,19835.00,20068.00,20068.00,3292592
2026-06-05,KIO.JO,30583.00,30964.00,30000.00,30000.00,30000.00,313636
2026-06-05,KST.JO,2880.00,2899.00,2848.00,2855.00,2855.00,216495
2026-06-05,LHC.JO,1025.00,1041.00,1013.00,1013.00,1013.00,2405638
2026-06-05,MRP.JO,15655.00,17332.00,15689.00,17200.00,17200.00,4477276
2026-06-05,MTH.JO,10000.00,10045.00,9938.00,9952.00,9952.00,192223
2026-06-05,MTM.JO,3800.00,3750.00,3696.00,3736.00,3736.00,1506104
2026-06-05,MTN.JO,21350.00,21744.00,21174.00,21174.00,21174.00,3117445
2026-06-05,NED.JO,25477.00,25866.00,25433.00,25477.00,25477.00,1080770
2026-06-05,NPN.JO,86800.00,89678.00,86922.00,88300.00,88300.00,1515220
2026-06-05,OMU.JO,1284.00,1320.00,1288.00,1290.00,1290.00,10638020
2026-06-05,OUT.JO,6908.00,7001.00,6890.00,6890.00,6890.00,1073476
2026-06-05,PAN.JO,2425.00,2477.00,2338.00,2360.00,2360.00,7027488
2026-06-05,PRX.JO,75850.00,77839.00,75850.00,76736.00,76736.00,1154185
2026-06-05,REM.JO,18600.00,18779.00,18444.00,18522.00,18522.00,742933
2026-06-05,S32.JO,5486.00,5486.00,5335.00,5364.00,5364.00,1693578
2026-06-05,SAP.JO,1193.00,1237.00,1175.00,1220.00,1220.00,7365995
2026-06-05,SBK.JO,30800.00,31060.00,30555.00,30698.00,30698.00,1694462
2026-06-05,SHP.JO,28597.00,28789.00,28301.00,28490.00,28490.00,1083306
2026-06-05,SLM.JO,8375.00,8480.00,8305.00,8430.00,8430.00,3708454
2026-06-05,SOL.JO,21834.00,22888.00,21805.00,22805.00,22805.00,3920597
2026-06-05,SPP.JO,5080.00,5153.00,5060.00,5100.00,5100.00,684054
2026-06-05,SUI.JO,4889.00,5008.00,4889.00,5007.00,5007.00,214254
2026-06-05,TBS.JO,28502.00,28451.00,27973.00,28415.00,28415.00,413270
2026-06-05,VAL.JO,129000.00,129758.00,117363.00,118366.00,118366.00,683299
2026-06-05,VOD.JO,15310.00,15448.00,15068.00,15068.00,15068.00,1544580
