date,symbol,open,high,low,close,adj_close,volume
2025-06-04,ABG.JO,17370.00,17500.00,17165.00,17447.00,17439.75,1795279
2025-06-04,ADH.JO,3249.00,3251.00,3215.00,3227.00,3226.54,161578
2025-06-04,AGL.JO,53500.00,53940.00,53062.00,53215.00,53213.58,1081177
2025-06-04,ANH.JO,126403.00,128139.00,126178.00,128007.00,128006.83,163147
2025-06-04,APN.JO,11932.00,12160.00,11972.00,12050.00,12047.38,1262735
2025-06-04,AVI.JO,9301.00,9377.00,9315.00,9340.00,9336.23,810405
2025-06-04,BHG.JO,44000.00,44068.00,43446.00,43849.00,43831.53,338208
2025-06-04,BTI.JO,82225.00,82319.00,81087.00,81800.00,81750.40,701799
2025-06-04,BVT.JO,24099.00,24490.00,23888.00,24000.00,23989.83,640848
2025-06-04,CFR.JO,334251.00,336571.00,330570.00,335250.00,335247.00,63712
2025-06-04,CLS.JO,38330.00,38582.00,37956.00,38132.00,38122.57,790325
2025-06-04,CPI.JO,344873.00,347952.00,341042.00,344696.00,344673.69,118902
2025-06-04,DSY.JO,22400.00,22460.00,22105.00,22155.00,22152.92,1103795
2025-06-04,EXX.JO,14550.00,14819.00,14530.00,14715.00,14708.12,423512
2025-06-04,FSR.JO,7331.00,7515.00,7416.00,7450.00,7447.73,5148867
2025-06-04,GFI.JO,44752.00,45530.00,44150.00,44699.00,44681.92,1468768
2025-06-04,GLN.JO,6932.00,7031.00,6867.00,7004.00,7003.95,4830561
2025-06-04,IMP.JO,12800.00,13093.00,12609.00,12767.00,12763.51,6248455
2025-06-04,KIO.JO,28758.00,29142.00,28600.00,28695.00,28665.89,524230
2025-06-04,KST.JO,2060.00,2077.00,2041.00,2045.00,2044.84,169792
2025-06-04,LHC.JO,1427.00,1451.00,1414.00,1428.00,1424.90,3932313
2025-06-04,MRP.JO,24320.00,24313.00,23928.00,24148.00,24137.91,899662
2025-06-04,MTH.JO,9000.00,9503.00,9111.00,9500.00,9494.84,565850
2025-06-04,MTM.JO,3486.00,3564.00,3486.00,3558.00,3557.05,2442250
2025-06-04,MTN.JO,13188.00,13484.00,13025.00,13186.00,13186.00,3676982
2025-06-04,NED.JO,25305.00,25871.00,25234.00,25282.00,25270.47,1136745
2025-06-04,NPN.JO,104644.40,107688.60,104469.00,107034.80,107029.64,1453320
2025-06-04,OMU.JO,1181.00,1189.00,1161.00,1174.00,1173.67,6970324
2025-06-04,OUT.JO,7700.00,7973.00,7769.00,7973.00,7971.06,2265038
2025-06-04,PAN.JO,1168.00,1173.00,1134.00,1155.00,1154.76,2454217
2025-06-04,PRX.JO,92160.00,94674.00,91927.00,94251.00,94250.84,628122
2025-06-04,REM.JO,16100.00,16023.00,15700.00,15700.00,15695.99,1005574
2025-06-04,S32.JO,3400.00,3502.00,3400.00,3480.00,3479.05,2795530
2025-06-04,SAP.JO,3299.00,3429.00,3261.00,3300.00,3300.00,2460527
2025-06-04,SBK.JO,23292.00,23371.00,23055.00,23243.00,23235.28,1201119
2025-06-04,SHP.JO,29300.00,29430.00,28503.00,28607.00,28598.74,2058187
2025-06-04,SLM.JO,8920.00,8985.00,8868.00,8973.00,8973.00,2837967
2025-06-04,SOL.JO,8529.00,8669.00,8377.00,8381.00,8381.00,1795338
2025-06-04,SPP.JO,11000.00,11624.00,10922.00,11550.00,11550.00,1472631
2025-06-04,SUI.JO,4200.00,4242.00,4137.00,4137.00,4135.37,176476
2025-06-04,TBS.JO,33500.00,33461.00,32800.00,32849.00,32798.16,549004
2025-06-04,TRU.JO,7090.00,7303.00,7169.00,7230.00,7223.59,1425844
2025-06-04,VAL.JO,66500.00,68491.00,65230.00,66195.00,66171.73,13082907
2025-06-04,VOD.JO,13400.00,13849.00,13424.00,13588.00,13581.37,1622335
2025-06-04,WHL.JO,5830.00,5874.50,5745.00,5745.00,5742.79,2058475
