date,symbol,open,high,low,close,adj_close,volume
2025-09-05,ABG.JO,18700.00,18771.00,18511.00,18595.00,18587.27,1723366
2025-09-05,ADH.JO,3200.00,3198.00,3155.00,3161.00,3160.55,124975
2025-09-05,AGL.JO,54089.00,55072.00,53867.00,54042.00,54041.88,831943
2025-09-05,ANH.JO,105325.00,106115.00,104833.00,105730.00,105729.85,385740
2025-09-05,APN.JO,10450.00,10729.00,10370.00,10393.00,10390.74,2464749
2025-09-05,AVI.JO,9044.00,9203.00,8986.00,9199.00,9195.29,959743
2025-09-05,BHG.JO,48027.00,48417.00,47556.47,47580.00,47571.34,737230
2025-09-05,BTI.JO,98757.00,98753.00,96924.00,98150.00,98107.09,1101280
2025-09-05,BVT.JO,21799.00,21930.00,21602.00,21632.00,21622.83,532994
2025-09-05,CFR.JO,312026.00,318934.00,310588.00,316976.00,316973.16,143128
2025-09-05,CLS.JO,36299.00,36246.00,35741.00,36194.00,36187.33,850188
2025-09-05,CPI.JO,346171.00,344926.00,341469.00,342380.00,342357.84,210563
2025-09-05,DSY.JO,22590.00,22513.00,21680.00,22224.00,22221.92,1514531
2025-09-05,EXX.JO,18997.00,18901.00,18409.00,18468.00,18459.36,543357
2025-09-05,FSR.JO,7273.00,7404.00,7235.00,7360.00,7357.76,12169138
2025-09-05,GFI.JO,59987.00,62153.00,59253.00,60581.00,60557.86,2911113
2025-09-05,GLN.JO,6900.00,6936.00,6807.48,6818.00,6818.00,8357706
2025-09-05,IMP.JO,17650.00,19125.00,17648.00,18400.00,18394.97,4872268
2025-09-05,KIO.JO,31871.00,32045.00,31148.00,31721.00,31706.60,561709
2025-09-05,KST.JO,2222.00,2222.00,2194.00,2200.00,2199.82,811116
2025-09-05,LHC.JO,1324.00,1327.00,1302.00,1312.00,1309.34,4631869
2025-09-05,MRP.JO,20601.00,20957.00,20513.00,20772.00,20768.80,1369222
2025-09-05,MTH.JO,10415.00,10784.00,10415.00,10593.00,10587.24,366973
2025-09-05,MTM.JO,3333.00,3370.00,3327.00,3329.00,3328.11,1990746
2025-09-05,MTN.JO,13700.00,14176.00,13710.00,13956.00,13956.00,7392022
2025-09-05,NED.JO,21074.00,21566.00,21054.00,21251.00,21251.00,1326222
2025-09-05,NPN.JO,114620.00,115894.80,114222.20,114483.00,114477.48,1315775
2025-09-05,OMU.JO,1315.00,1352.00,1324.00,1322.00,1321.63,11566770
2025-09-05,OUT.JO,7310.00,7376.00,7228.00,7236.00,7234.24,3743232
2025-09-05,PAN.JO,1620.00,1710.00,1612.00,1650.00,1649.66,11647089
2025-09-05,PRX.JO,109100.00,109579.00,107923.00,107971.00,107970.82,871245
2025-09-05,REM.JO,16581.00,16985.00,16487.00,16796.00,16791.71,771537
2025-09-05,S32.JO,3109.00,3109.00,3039.00,3049.00,3048.17,1394730
2025-09-05,SAP.JO,2992.00,3016.00,2935.00,2935.00,2935.00,1354410
2025-09-05,SBK.JO,23725.00,24286.00,23857.00,24148.00,24139.97,2126659
2025-09-05,SHP.JO,27813.00,28019.00,27608.00,27833.00,27824.97,857716
2025-09-05,SLM.JO,8400.00,8468.00,8313.00,8377.00,8377.00,4591130
2025-09-05,SOL.JO,12238.00,12780.00,12262.00,12554.00,12554.00,4835299
2025-09-05,SPP.JO,10534.00,10618.00,10444.00,10448.00,10448.00,295238
2025-09-05,SUI.JO,4713.00,4756.00,4615.00,4617.00,4615.18,79534
2025-09-05,TBS.JO,30277.00,30528.00,30252.00,30412.00,30380.40,194676
2025-09-05,TRU.JO,5578.00,5820.00,5629.00,5723.00,5717.93,2615756
2025-09-05,VAL.JO,89900.00,96657.00,89900.00,94590.00,94559.02,3533103
2025-09-05,VOD.JO,13989.00,13989.00,13628.00,13799.00,13795.77,1162813
2025-09-05,WHL.JO,5370.00,5454.00,5272.00,5298.00,5295.96,3942419
