date,symbol,open,high,low,close,adj_close,volume
2025-10-15,ABG.JO,19650.00,19613.00,19130.00,19130.00,19130.00,2686615
2025-10-15,ADH.JO,3382.00,3500.00,3357.00,3500.00,3500.00,2667772
2025-10-15,AGL.JO,67350.00,68581.00,67190.00,68217.00,68216.85,457967
2025-10-15,ANH.JO,104748.00,105401.00,104264.00,104910.00,104909.86,488150
2025-10-15,APN.JO,10151.00,10475.00,10211.00,10335.00,10335.00,1063981
2025-10-15,ART.JO,2949.00,2950.00,2806.00,2950.00,2949.40,26010
2025-10-15,AVI.JO,9730.00,9773.00,9570.00,9619.00,9619.00,1443626
2025-10-15,BHG.JO,49046.00,49624.00,49044.00,49186.00,49177.05,711333
2025-10-15,BTI.JO,88700.00,88700.00,86663.00,87826.00,87801.19,368045
2025-10-15,BVT.JO,22001.00,22276.00,22073.00,22102.00,22097.18,1438119
2025-10-15,CFR.JO,342000.00,348757.00,341448.00,347480.00,347480.00,230844
2025-10-15,CLS.JO,36399.00,36450.00,35826.00,36074.00,36067.35,643737
2025-10-15,CPI.JO,385711.00,396500.00,385104.00,395683.00,395657.38,472112
2025-10-15,DSY.JO,21399.00,21669.00,21233.00,21625.00,21625.00,1839402
2025-10-15,EXX.JO,17481.00,17904.00,17481.00,17797.00,17797.00,828459
2025-10-15,FSR.JO,8063.00,8100.00,7977.00,7988.00,7988.00,13167459
2025-10-15,GFI.JO,75640.00,76529.00,72166.00,74224.00,74203.92,2251309
2025-10-15,GLN.JO,8263.00,8273.00,8100.00,8182.00,8182.00,2670662
2025-10-15,IMP.JO,22200.00,22400.00,21917.00,22298.00,22293.87,3796947
2025-10-15,KIO.JO,31899.00,32499.00,31899.00,32271.00,32256.35,718389
2025-10-15,KST.JO,2494.00,2549.00,2470.00,2490.00,2489.80,798654
2025-10-15,LHC.JO,1197.00,1205.00,1189.00,1190.00,1189.63,12446626
2025-10-15,MRP.JO,22134.00,22716.00,21968.00,22040.00,22036.61,1662485
2025-10-15,MTH.JO,10701.00,10730.00,10531.00,10650.00,10647.38,523828
2025-10-15,MTM.JO,3387.00,3425.00,3386.00,3421.00,3421.00,2683698
2025-10-15,MTN.JO,15230.00,16512.00,15240.00,16512.00,16512.00,9699605
2025-10-15,NED.JO,23274.00,23547.00,23171.00,23262.00,23262.00,2412890
2025-10-15,NPN.JO,122000.00,123000.00,120285.00,120672.00,120666.19,1847098
2025-10-15,OMU.JO,1345.00,1369.00,1339.00,1358.00,1358.00,14371249
2025-10-15,OUT.JO,7404.00,7374.00,7234.00,7350.00,7350.00,2676817
2025-10-15,PAN.JO,2249.00,2260.00,2176.00,2188.00,2187.55,4628553
2025-10-15,PRX.JO,119614.00,120245.00,118315.00,119049.00,119048.80,764110
2025-10-15,REM.JO,17499.00,17468.00,17212.00,17235.00,17230.60,979475
2025-10-15,S32.JO,3619.00,3640.00,3599.00,3627.00,3626.56,411906
2025-10-15,SAP.JO,2285.00,2340.00,2271.00,2340.00,2340.00,3856243
2025-10-15,SBK.JO,25359.00,25697.00,25282.00,25396.00,25396.00,2856105
2025-10-15,SHP.JO,29177.00,29420.00,28909.00,29000.00,28996.72,1116072
2025-10-15,SLM.JO,8880.00,9067.00,8982.00,9027.00,9027.00,4284919
2025-10-15,SOL.JO,10303.00,10520.00,10240.00,10331.00,10331.00,2763562
2025-10-15,SPP.JO,10600.00,10633.00,10483.00,10566.00,10566.00,453170
2025-10-15,SUI.JO,4102.00,4151.00,4055.00,4090.00,4090.00,375391
2025-10-15,TBS.JO,33067.00,33778.00,32903.00,33778.00,33742.90,1223579
2025-10-15,TRU.JO,5600.00,5737.00,5577.00,5630.00,5626.65,7645376
2025-10-15,VAL.JO,119800.00,121772.00,117778.00,120422.00,120382.55,697432
2025-10-15,VOD.JO,13244.00,13490.00,13225.00,13484.00,13480.84,2250399
2025-10-15,WHL.JO,5330.00,5354.00,5246.00,5328.00,5326.77,6973729
