date,symbol,open,high,low,close,adj_close,volume
2025-06-11,ABG.JO,17930.00,17983.00,17459.00,17615.00,17607.68,1948474
2025-06-11,ADH.JO,3077.00,3125.00,3045.00,3085.00,3084.56,196178
2025-06-11,AGL.JO,53000.00,53198.00,51694.00,51694.00,51692.62,946459
2025-06-11,ANH.JO,124100.00,126194.00,123964.00,126073.00,126072.83,402372
2025-06-11,APN.JO,12699.00,12670.00,12192.00,12192.00,12189.34,710300
2025-06-11,AVI.JO,9099.00,9218.00,9020.00,9139.00,9135.31,952697
2025-06-11,BHG.JO,45000.00,45376.00,44925.00,45160.00,45142.01,396452
2025-06-11,BTI.JO,84000.00,85653.00,83442.00,85625.00,85573.09,1297428
2025-06-11,BVT.JO,24974.00,24537.00,23817.00,23954.00,23943.85,1021078
2025-06-11,CFR.JO,331188.00,337435.00,330499.00,333213.00,333210.03,81273
2025-06-11,CLS.JO,37650.00,37998.00,37262.00,37556.00,37546.72,972911
2025-06-11,CPI.JO,350000.00,356411.00,348048.00,349349.00,349326.38,186550
2025-06-11,DSY.JO,21818.00,22289.00,21880.00,21995.00,21992.94,1973505
2025-06-11,EXX.JO,15020.00,15350.00,15042.00,15189.00,15181.89,762619
2025-06-11,FSR.JO,7640.00,7702.00,7473.00,7473.00,7470.72,8766196
2025-06-11,GFI.JO,43334.00,44043.00,42409.00,43009.00,42992.57,1443211
2025-06-11,GLN.JO,6984.00,7110.00,6983.00,7049.00,7048.95,8425752
2025-06-11,IMP.JO,15310.00,15812.00,15147.00,15621.00,15616.73,5961639
2025-06-11,KIO.JO,29925.00,30845.00,29450.00,29955.00,29924.62,442524
2025-06-11,KST.JO,2086.00,2098.00,2057.00,2091.00,2090.83,673063
2025-06-11,LHC.JO,1390.00,1414.00,1383.00,1406.00,1403.15,9255644
2025-06-11,MRP.JO,22959.00,22943.00,22160.00,22267.00,22257.70,2240428
2025-06-11,MTH.JO,9899.00,9971.00,9780.00,9834.00,9828.65,340403
2025-06-11,MTM.JO,3600.00,3599.00,3537.00,3537.00,3536.06,3563537
2025-06-11,MTN.JO,13179.00,13366.00,13003.00,13174.00,13174.00,2757166
2025-06-11,NED.JO,25323.00,25494.00,24826.00,25000.00,24988.60,869511
2025-06-11,NPN.JO,108300.00,109813.20,108476.80,108715.40,108710.16,1218775
2025-06-11,OMU.JO,1227.00,1238.00,1207.00,1222.00,1221.66,24459614
2025-06-11,OUT.JO,7999.00,8042.00,7922.00,7970.00,7968.06,2431517
2025-06-11,PAN.JO,1107.00,1161.00,1115.00,1138.00,1137.76,12643213
2025-06-11,PRX.JO,95702.00,97422.00,95702.00,96649.00,96648.84,687973
2025-06-11,REM.JO,15581.00,15855.00,15482.00,15600.00,15596.02,724960
2025-06-11,S32.JO,3548.00,3574.00,3520.00,3557.00,3556.03,513813
2025-06-11,SAP.JO,3350.00,3366.00,3295.00,3340.00,3340.00,710189
2025-06-11,SBK.JO,23800.00,23870.00,23227.00,23332.00,23324.25,2146995
2025-06-11,SHP.JO,28500.00,28337.00,27692.00,27960.00,27951.93,1689891
2025-06-11,SLM.JO,9074.00,9064.50,8926.00,8952.00,8952.00,2191441
2025-06-11,SOL.JO,8801.00,8975.00,8587.00,8629.00,8629.00,3616130
2025-06-11,SPP.JO,11250.00,11267.00,11108.00,11262.00,11262.00,443217
2025-06-11,SUI.JO,4180.00,4285.00,4170.00,4170.00,4168.36,193274
2025-06-11,TBS.JO,32045.00,32459.00,31946.00,32459.00,32408.77,1584288
2025-06-11,TRU.JO,7024.00,7061.00,6926.00,6985.00,6978.81,2087902
2025-06-11,VAL.JO,81280.00,82999.00,79871.00,82086.00,82057.15,3774873
2025-06-11,VOD.JO,13476.00,13667.00,13407.00,13538.00,13531.40,1071396
2025-06-11,WHL.JO,5525.00,5489.00,5397.00,5416.00,5413.91,2819322
