date,symbol,open,high,low,close,adj_close,volume
2026-04-02,ABG.JO,23850.00,23906.00,23319.00,23835.00,23835.00,2755427
2026-04-02,ADH.JO,4202.00,4271.00,4144.00,4260.00,4260.00,331670
2026-04-02,AGL.JO,72826.00,74436.00,71551.00,73776.00,73776.00,1757754
2026-04-02,ANH.JO,118963.00,120840.00,118970.00,120556.00,120556.00,447267
2026-04-02,APN.JO,13500.00,13522.00,13189.00,13411.00,13411.00,543665
2026-04-02,ART.JO,3170.00,3229.00,3170.00,3189.00,3189.00,7866
2026-04-02,AVI.JO,10400.00,10354.00,10158.00,10333.00,10333.00,583923
2026-04-02,BHG.JO,60300.00,62068.00,59792.00,61488.00,61488.00,348949
2026-04-02,BTI.JO,97403.00,99064.00,97511.00,98862.00,98862.00,294910
2026-04-02,BVT.JO,22806.00,22805.00,22224.00,22597.00,22597.00,542933
2026-04-02,CFR.JO,301968.00,304843.00,298362.00,301881.00,301881.00,91917
2026-04-02,CLS.JO,29645.00,29542.00,28683.00,29451.00,29451.00,503255
2026-04-02,CPI.JO,421010.00,422389.00,411147.00,422389.00,422389.00,161240
2026-04-02,DSY.JO,24944.00,24749.00,24136.00,24629.00,24629.00,1252419
2026-04-02,EXX.JO,22640.00,22529.00,22064.00,22604.00,22604.00,893984
2026-04-02,FSR.JO,8588.00,8700.00,8461.00,8664.00,8664.00,14076445
2026-04-02,GFI.JO,77500.00,81426.00,76191.00,80058.00,80058.00,2072935
2026-04-02,GLN.JO,12537.00,12675.00,12433.00,12652.00,12652.00,4852052
2026-04-02,IMP.JO,23250.00,24532.00,22389.00,24532.00,24532.00,2727105
2026-04-02,KIO.JO,32500.00,32615.00,31741.00,32578.00,32578.00,134358
2026-04-02,KST.JO,2738.00,2750.00,2680.00,2745.00,2745.00,308933
2026-04-02,LHC.JO,1188.00,1190.00,1162.00,1180.00,1180.00,2650784
2026-04-02,MRP.JO,15301.00,15549.00,14992.00,15549.00,15549.00,1020499
2026-04-02,MTH.JO,11662.00,11662.00,11370.00,11631.00,11631.00,708955
2026-04-02,MTM.JO,3677.00,3685.00,3559.00,3685.00,3685.00,2204052
2026-04-02,MTN.JO,19500.00,19672.00,18895.00,19411.00,19411.00,7182534
2026-04-02,NED.JO,27211.00,27451.00,26526.00,27427.00,27427.00,1204843
2026-04-02,NPN.JO,88100.00,88124.00,86242.00,87041.00,87041.00,2297004
2026-04-02,OMU.JO,1390.00,1401.00,1367.00,1398.00,1398.00,18707280
2026-04-02,OUT.JO,6971.00,7141.00,6904.00,7141.00,7141.00,1610308
2026-04-02,PAN.JO,3273.00,3412.00,3177.00,3371.00,3371.00,7828452
2026-04-02,PRX.JO,77942.00,78655.00,76922.00,78125.00,78125.00,806280
2026-04-02,REM.JO,19508.00,19328.00,18927.00,19375.00,19375.00,1828373
2026-04-02,S32.JO,5145.00,5287.00,5101.00,5215.00,5215.00,759724
2026-04-02,SAP.JO,1670.00,1708.00,1635.00,1704.00,1704.00,1834449
2026-04-02,SBK.JO,30445.00,31032.00,29727.00,31032.00,31032.00,3554203
2026-04-02,SHP.JO,27288.00,27627.00,27010.00,27549.00,27549.00,1374927
2026-04-02,SLM.JO,9100.00,9231.00,8866.00,9082.00,9082.00,3394066
2026-04-02,SOL.JO,21400.00,21663.00,20702.00,20808.00,20808.00,6100768
2026-04-02,SPP.JO,6290.00,6252.00,6100.00,6158.00,6158.00,359482
2026-04-02,SUI.JO,4765.00,4844.00,4685.00,4831.00,4831.00,572154
2026-04-02,TBS.JO,30282.00,30282.00,29589.00,29857.00,29857.00,207031
2026-04-02,TRU.JO,5259.00,5173.00,5091.00,5151.00,5151.00,1121562
2026-04-02,VAL.JO,138400.00,145972.00,135000.00,145972.00,145972.00,929630
2026-04-02,VOD.JO,14500.00,14501.00,13918.00,14411.00,14411.00,2207166
