date,symbol,open,high,low,close,adj_close,volume
2025-10-01,ABG.JO,18199.00,18380.00,17979.00,18301.00,18301.00,2716841
2025-10-01,ADH.JO,3169.00,3174.00,3144.00,3163.00,3163.00,150101
2025-10-01,AGL.JO,64500.00,65244.00,63640.00,64698.00,64697.86,808858
2025-10-01,ANH.JO,102396.00,103567.00,101473.00,101742.00,101741.86,554677
2025-10-01,APN.JO,9476.00,9638.00,9434.00,9520.00,9520.00,2268907
2025-10-01,ART.JO,2831.00,2919.00,2831.00,2915.00,2914.40,17101
2025-10-01,AVI.JO,9826.00,10022.00,9827.00,9870.00,9866.02,992323
2025-10-01,BHG.JO,47270.00,48506.00,46980.00,48100.00,48091.25,653914
2025-10-01,BTI.JO,90230.00,90067.00,89171.00,89175.00,89149.81,296953
2025-10-01,BVT.JO,21182.00,21485.00,21085.00,21426.00,21421.33,905816
2025-10-01,CFR.JO,327016.00,330000.00,323634.00,325897.00,325897.00,68992
2025-10-01,CLS.JO,35065.00,35708.00,34862.00,34913.00,34906.56,708070
2025-10-01,CPI.JO,356000.00,360000.00,347405.00,353125.00,353102.16,333947
2025-10-01,DSY.JO,19800.00,19914.00,19329.00,19895.00,19893.14,2118362
2025-10-01,EXX.JO,17211.00,17429.00,16923.00,16958.00,16958.00,949780
2025-10-01,FSR.JO,7766.00,7837.00,7716.00,7775.00,7772.63,13239328
2025-10-01,GFI.JO,72500.00,74338.00,71868.00,72300.00,72280.45,1955641
2025-10-01,GLN.JO,7940.00,8027.00,7884.00,7918.00,7918.00,6940880
2025-10-01,IMP.JO,21809.00,23051.00,21658.00,22800.00,22795.78,3630839
2025-10-01,KIO.JO,32932.00,33074.00,32202.00,32838.00,32823.10,305521
2025-10-01,KST.JO,2294.00,2308.00,2280.00,2300.00,2299.81,788773
2025-10-01,LHC.JO,1130.00,1206.00,1152.00,1200.00,1199.63,12544637
2025-10-01,MRP.JO,20325.00,20601.00,20162.00,20430.00,20426.86,3363510
2025-10-01,MTH.JO,10150.00,10377.00,10046.00,10367.00,10364.45,418864
2025-10-01,MTM.JO,3273.00,3302.00,3216.00,3260.00,3259.13,5292345
2025-10-01,MTN.JO,14488.00,14849.00,14211.00,14738.00,14738.00,7484367
2025-10-01,NED.JO,21310.00,21838.00,21337.00,21734.00,21734.00,1906100
2025-10-01,NPN.JO,126300.00,128000.00,122801.00,126362.00,126355.91,1819679
2025-10-01,OMU.JO,1315.00,1315.00,1258.00,1269.00,1269.00,22846194
2025-10-01,OUT.JO,7216.00,7470.00,7200.00,7373.00,7371.20,3641020
2025-10-01,PAN.JO,2017.00,2062.00,1997.00,2029.00,2028.58,9884951
2025-10-01,PRX.JO,122249.00,122294.00,119398.00,122024.00,122023.80,1514786
2025-10-01,REM.JO,16773.00,16873.00,16475.00,16823.00,16818.71,1174324
2025-10-01,S32.JO,3140.00,3154.00,3111.00,3125.00,3124.62,815807
2025-10-01,SAP.JO,2257.00,2360.00,2250.00,2333.00,2333.00,2187870
2025-10-01,SBK.JO,23503.00,24245.00,23417.00,24063.00,24063.00,2865958
2025-10-01,SHP.JO,27590.00,27940.00,27415.00,27850.00,27846.85,1232039
2025-10-01,SLM.JO,8400.00,8410.00,8269.00,8367.00,8367.00,5083663
2025-10-01,SOL.JO,10800.00,10900.00,10616.00,10696.00,10696.00,2377218
2025-10-01,SPP.JO,9750.00,10479.00,9701.00,10064.00,10064.00,777532
2025-10-01,SUI.JO,4042.00,4048.00,3887.00,3928.00,3928.00,325694
2025-10-01,TBS.JO,31010.00,32385.00,30638.00,31680.00,31647.08,666479
2025-10-01,TRU.JO,5400.00,5510.00,5390.00,5485.00,5481.73,2294500
2025-10-01,VAL.JO,122278.00,127055.00,122267.00,125001.00,124960.06,1156147
2025-10-01,VOD.JO,13533.00,13532.00,13213.00,13436.00,13432.85,1126450
2025-10-01,WHL.JO,5040.00,5139.00,4987.00,5139.00,5137.82,3288757
