date,symbol,open,high,low,close,adj_close,volume
2025-06-12,ABG.JO,17740.00,17761.00,17375.00,17734.00,17726.63,1571890
2025-06-12,ADH.JO,3093.00,3114.00,3046.00,3104.00,3103.56,255749
2025-06-12,AGL.JO,51352.00,51539.00,50765.00,51260.00,51258.63,671476
2025-06-12,ANH.JO,126793.00,128205.00,126582.00,126909.00,126908.83,221880
2025-06-12,APN.JO,12192.00,12385.00,12116.00,12347.00,12344.31,676631
2025-06-12,AVI.JO,9155.00,9312.00,9036.00,9036.00,9032.36,674483
2025-06-12,BHG.JO,44481.00,44532.00,44082.00,44223.00,44205.38,228968
2025-06-12,BTI.JO,86567.00,86993.00,85586.00,85586.00,85534.09,879824
2025-06-12,BVT.JO,24669.00,24669.00,23394.00,23836.00,23825.90,1153625
2025-06-12,CFR.JO,331094.00,338928.00,329403.00,337806.00,337802.97,90770
2025-06-12,CLS.JO,37900.00,37891.00,37301.00,37541.00,37531.72,439342
2025-06-12,CPI.JO,357499.00,353282.00,346362.00,351501.00,351478.25,122591
2025-06-12,DSY.JO,21751.00,22065.00,21706.00,21904.00,21901.95,1744069
2025-06-12,EXX.JO,15073.00,15212.00,15020.00,15118.00,15110.93,537618
2025-06-12,FSR.JO,7490.00,7534.00,7412.00,7499.00,7496.72,6323929
2025-06-12,GFI.JO,43080.00,45183.00,43099.00,44576.00,44558.97,1506428
2025-06-12,GLN.JO,6940.00,6979.00,6738.60,6956.00,6955.95,6630310
2025-06-12,IMP.JO,15599.00,15699.00,15300.00,15620.00,15615.73,5352370
2025-06-12,KIO.JO,29560.00,29697.00,28800.00,29381.00,29351.20,465903
2025-06-12,KST.JO,2089.00,2091.00,2059.00,2073.00,2072.83,192208
2025-06-12,LHC.JO,1410.00,1457.00,1400.00,1450.00,1447.06,6949636
2025-06-12,MRP.JO,22500.00,22300.00,21910.00,22078.00,22068.77,2343088
2025-06-12,MTH.JO,9821.00,9900.00,9688.00,9860.00,9854.64,266039
2025-06-12,MTM.JO,3534.00,3558.00,3497.00,3556.00,3555.05,2345646
2025-06-12,MTN.JO,12940.00,13437.00,12925.00,13424.00,13424.00,33684983
2025-06-12,NED.JO,24811.00,25399.00,24820.00,25267.00,25255.48,754282
2025-06-12,NPN.JO,108123.60,109527.00,107275.80,108740.60,108735.37,2074100
2025-06-12,OMU.JO,1215.00,1243.00,1212.00,1239.00,1238.66,10511110
2025-06-12,OUT.JO,7922.00,8072.00,7914.00,8046.00,8044.04,1294774
2025-06-12,PAN.JO,1145.00,1164.00,1127.00,1145.00,1144.76,12377152
2025-06-12,PRX.JO,96649.00,98175.00,95717.00,97600.00,97599.84,1168531
2025-06-12,REM.JO,15774.00,15603.00,15395.00,15620.00,15616.01,551718
2025-06-12,S32.JO,3489.00,3515.00,3458.00,3479.00,3478.05,744730
2025-06-12,SAP.JO,3317.00,3318.00,3162.00,3205.00,3205.00,1794355
2025-06-12,SBK.JO,23544.00,23645.00,23072.00,23536.00,23528.18,2108553
2025-06-12,SHP.JO,27962.00,27975.00,27632.00,27680.00,27672.01,1547855
2025-06-12,SLM.JO,9070.00,9005.00,8839.00,8926.00,8926.00,3180414
2025-06-12,SOL.JO,8750.00,8917.00,8556.00,8708.00,8708.00,3612894
2025-06-12,SPP.JO,11181.00,11319.00,11106.00,11238.00,11238.00,569322
2025-06-12,SUI.JO,4280.00,4200.00,4165.00,4172.00,4170.36,115829
2025-06-12,TBS.JO,32498.00,32687.00,32299.00,32380.00,32329.89,199802
2025-06-12,TRU.JO,6940.00,7061.00,6880.00,7018.00,7011.78,3477114
2025-06-12,VAL.JO,81804.00,82278.00,79893.00,80898.00,80869.56,4841096
2025-06-12,VOD.JO,13638.00,13693.00,13446.00,13671.00,13664.33,1096758
2025-06-12,WHL.JO,5390.00,5464.00,5377.00,5424.00,5421.91,3129499
