date,symbol,open,high,low,close,adj_close,volume
2026-03-04,ABG.JO,25046.00,25327.00,24609.00,25139.00,25139.00,4819130
2026-03-04,ADH.JO,3971.00,4054.00,3948.00,4035.00,4035.00,182785
2026-03-04,AGL.JO,75665.00,77721.00,75579.00,76350.00,76349.83,1428024
2026-03-04,ANH.JO,127050.00,126419.00,123703.00,123763.00,123763.00,236599
2026-03-04,APN.JO,13401.00,14361.00,13302.00,14249.00,14249.00,3227554
2026-03-04,AVI.JO,11200.00,10916.00,10500.00,10916.00,10916.00,546863
2026-03-04,BHG.JO,62647.00,64417.00,62688.00,62712.00,62712.00,469844
2026-03-04,BTI.JO,99871.00,100400.00,97821.00,99015.00,99001.19,901205
2026-03-04,BVT.JO,23996.00,24615.00,23675.00,24464.00,24458.67,783587
2026-03-04,CFR.JO,299550.00,307999.00,297230.00,303880.00,303880.00,307325
2026-03-04,CLS.JO,29921.00,30502.00,29553.00,30371.00,30371.00,663530
2026-03-04,CPI.JO,444026.00,453222.00,440826.00,450235.00,450235.00,221287
2026-03-04,DSY.JO,25921.00,26101.00,25302.00,25812.00,25812.00,2504852
2026-03-04,EXX.JO,20500.00,20880.00,20100.00,20438.00,20438.00,2296745
2026-03-04,FSR.JO,9172.00,9344.00,9110.00,9264.00,9264.00,16377366
2026-03-04,GFI.JO,84550.00,87066.00,82500.00,82500.00,82477.69,2053601
2026-03-04,GLN.JO,11404.00,11789.00,11404.00,11593.00,11593.00,6122398
2026-03-04,IMP.JO,29200.00,30633.00,28912.00,29456.00,29450.54,4769515
2026-03-04,KIO.JO,35600.00,36454.00,35464.00,35507.00,35490.89,359303
2026-03-04,KST.JO,2660.00,2709.00,2666.00,2696.00,2696.00,692924
2026-03-04,LHC.JO,1174.00,1142.00,1111.00,1130.00,1130.00,13185431
2026-03-04,MRP.JO,17400.00,17688.00,17274.00,17600.00,17600.00,1383987
2026-03-04,MTH.JO,12601.00,12778.00,12468.00,12700.00,12696.88,455654
2026-03-04,MTM.JO,3893.00,3913.00,3808.00,3837.00,3837.00,2439589
2026-03-04,MTN.JO,20234.00,20172.00,19502.00,19972.00,19972.00,5998253
2026-03-04,NED.JO,29600.00,29953.00,29150.00,29660.00,29660.00,2374165
2026-03-04,NPN.JO,84000.00,87450.00,83755.00,86948.00,86948.00,1867712
2026-03-04,OMU.JO,1510.00,1547.00,1472.00,1538.00,1538.00,17377176
2026-03-04,OUT.JO,6925.00,7096.00,6856.00,7042.00,7042.00,2861398
2026-03-04,PAN.JO,3704.00,3850.00,3626.00,3626.00,3625.88,8103962
2026-03-04,PRX.JO,78700.00,80034.00,77828.00,79420.00,79420.00,1818902
2026-03-04,REM.JO,18398.00,18529.00,18017.00,18426.00,18426.00,949630
2026-03-04,S32.JO,5120.00,5237.00,5120.00,5213.00,5213.00,2348436
2026-03-04,SAP.JO,1644.00,1630.00,1575.00,1606.00,1606.00,2140482
2026-03-04,SBK.JO,30505.00,30980.00,30239.00,30896.00,30896.00,2853548
2026-03-04,SHP.JO,25683.00,26137.00,25335.00,25883.00,25880.07,2020430
2026-03-04,SLM.JO,9971.00,10240.00,9808.00,10066.00,10066.00,3835450
2026-03-04,SOL.JO,14725.00,14829.00,13500.00,13881.00,13881.00,6550776
2026-03-04,SPP.JO,6710.00,6769.00,6564.00,6585.00,6585.00,1064175
2026-03-04,SUI.JO,4120.00,4260.00,4128.00,4222.00,4222.00,388946
2026-03-04,TBS.JO,30660.00,31222.00,30120.00,30421.00,30421.00,306548
2026-03-04,TRU.JO,5606.00,5846.00,5622.50,5800.00,5796.55,1700255
2026-03-04,VAL.JO,163000.00,171799.00,161015.00,168000.00,167944.97,1285488
2026-03-04,VOD.JO,15944.00,16030.00,15691.00,15982.00,15982.00,1481251
2026-03-04,WHL.JO,5170.00,5375.00,5017.00,5200.00,5198.80,10844442
