date,symbol,open,high,low,close,adj_close,volume
2025-04-08,ABG.JO,16550.00,16817.00,15900.00,16665.00,16650.59,4630305
2025-04-08,ADH.JO,3158.00,3138.00,3052.00,3096.00,3094.93,455835
2025-04-08,AGL.JO,45382.89,46435.61,43941.92,45356.36,45355.14,2335219
2025-04-08,ANH.JO,116552.00,117914.00,115371.00,116979.00,116977.88,813670
2025-04-08,APN.JO,15200.00,15440.00,14745.00,15150.00,15146.70,4831490
2025-04-08,AVI.JO,8255.00,8949.00,8419.00,8890.00,8884.22,1989296
2025-04-08,BHG.JO,41900.00,42147.00,40921.00,40921.00,40904.70,1307108
2025-04-08,BTI.JO,76794.00,78933.00,76179.00,78666.00,78618.30,1214168
2025-04-08,BVT.JO,22161.00,22870.00,21605.00,22239.00,22229.58,2183893
2025-04-08,CFR.JO,301450.00,312638.00,293919.00,307835.00,307832.25,258069
2025-04-08,CLS.JO,33525.00,35028.00,33169.00,34629.00,34620.45,1822090
2025-04-08,CPI.JO,273348.00,290517.00,271056.00,289000.00,288944.72,1061600
2025-04-08,DSY.JO,18118.00,18693.00,17820.00,18648.00,18646.25,4241522
2025-04-08,EXX.JO,14399.00,14633.00,13610.00,14531.00,14515.86,1112868
2025-04-08,FSR.JO,6580.00,6846.00,6444.00,6793.00,6790.93,39493070
2025-04-08,GFI.JO,40603.00,41114.00,38727.00,40535.00,40519.51,4268926
2025-04-08,GLN.JO,5890.00,6074.00,5789.00,5905.00,5904.91,27451891
2025-04-08,IMP.JO,9810.00,10329.00,9515.00,9921.00,9918.29,5243667
2025-04-08,KIO.JO,28824.00,30495.00,28580.00,29893.00,29862.68,673698
2025-04-08,KST.JO,1780.00,1794.00,1727.00,1793.00,1792.55,769118
2025-04-08,LHC.JO,1335.00,1402.00,1335.00,1396.00,1392.97,2324008
2025-04-08,MRP.JO,20370.00,21344.00,19697.00,21166.00,21157.16,1656190
2025-04-08,MTH.JO,7990.00,7990.00,7400.00,7750.00,7745.79,1594845
2025-04-08,MTM.JO,3000.00,3086.00,2907.00,3060.00,3058.34,4863924
2025-04-08,MTN.JO,10501.00,10950.00,10184.00,10918.00,10914.55,9331258
2025-04-08,NED.JO,24200.00,26250.00,23500.00,24538.00,24515.78,4701365
2025-04-08,NPN.JO,85200.00,87809.40,84020.00,86457.20,86453.04,4715450
2025-04-08,OMU.JO,1000.00,1044.00,977.00,1037.00,1036.19,53281769
2025-04-08,OUT.JO,6503.00,6848.00,6442.00,6821.00,6819.34,5009276
2025-04-08,PAN.JO,1001.00,1030.00,993.00,1000.00,999.79,7587621
2025-04-08,PRX.JO,79920.00,81138.00,78087.00,79900.00,79899.87,2560725
2025-04-08,REM.JO,14500.00,14748.00,14286.00,14583.00,14578.36,3006120
2025-04-08,S32.JO,3110.00,3134.00,3038.00,3060.00,3059.16,2109865
2025-04-08,SAP.JO,3240.00,3478.00,3170.00,3411.00,3411.00,3776763
2025-04-08,SBK.JO,22180.00,22651.00,21701.00,22500.00,22484.89,10323661
2025-04-08,SHP.JO,26240.00,27030.00,25149.00,26816.00,26808.26,3986373
2025-04-08,SLM.JO,7350.00,7529.00,7093.00,7503.00,7503.00,7229078
2025-04-08,SOL.JO,6199.00,6218.00,5825.00,5827.00,5827.00,7156536
2025-04-08,SPP.JO,11550.00,11288.00,10692.00,11200.00,11200.00,1875680
2025-04-08,SUI.JO,3851.00,4040.00,3764.00,4000.00,3996.06,1028392
2025-04-08,TBS.JO,25401.00,26931.00,26035.00,26860.00,26818.43,874215
2025-04-08,TRU.JO,6225.00,6710.00,6166.00,6703.00,6697.06,2995078
2025-04-08,VAL.JO,60801.00,65478.00,60005.00,63009.00,62933.51,1005374
2025-04-08,VOD.JO,12399.00,12399.00,11365.00,11889.00,11883.20,3310202
2025-04-08,WHL.JO,4885.00,5084.00,4768.00,5071.00,5069.05,6734305
