date,symbol,open,high,low,close,adj_close,volume
2025-12-29,ABG.JO,23889.00,23955.00,23581.00,23751.00,23751.00,774109
2025-12-29,ADH.JO,3590.00,3768.00,3669.00,3743.00,3743.00,256300
2025-12-29,AGL.JO,67110.00,69460.00,67110.00,67810.00,67809.85,355952
2025-12-29,ANH.JO,107949.00,108784.00,106900.00,108784.00,108784.00,108538
2025-12-29,APN.JO,11000.00,11749.00,10803.00,11735.00,11735.00,3045898
2025-12-29,ART.JO,3330.00,3410.00,3330.00,3393.00,3393.00,134963
2025-12-29,AVI.JO,10151.00,10533.00,10348.00,10500.00,10500.00,232731
2025-12-29,BHG.JO,50810.00,51661.00,50658.00,50714.00,50704.77,425471
2025-12-29,BTI.JO,93210.00,95064.00,92957.00,93874.00,93860.90,205711
2025-12-29,BVT.JO,23500.00,23727.00,23386.00,23682.00,23676.84,259336
2025-12-29,CFR.JO,359897.00,362734.00,357563.00,360213.00,360213.00,33869
2025-12-29,CLS.JO,33300.00,33816.00,33398.00,33763.00,33756.78,269720
2025-12-29,CPI.JO,423000.00,426958.00,419302.00,420685.00,420685.00,82913
2025-12-29,DSY.JO,22779.00,23022.00,22486.00,22901.00,22901.00,636521
2025-12-29,EXX.JO,17481.00,18088.00,17576.00,17873.00,17873.00,231977
2025-12-29,FSR.JO,9015.00,9162.00,9000.00,9061.00,9061.00,3766421
2025-12-29,GFI.JO,77000.00,77468.00,73584.00,74028.00,74007.98,1041864
2025-12-29,GLN.JO,8985.00,9108.00,8863.00,9041.00,9041.00,3960771
2025-12-29,IMP.JO,27109.00,27348.00,25921.00,26064.00,26059.17,2021874
2025-12-29,KIO.JO,34122.00,35131.00,34431.00,34957.00,34941.14,133763
2025-12-29,KST.JO,2653.00,2706.00,2653.00,2681.00,2681.00,248076
2025-12-29,LHC.JO,1147.00,1160.00,1140.00,1147.00,1147.00,1151975
2025-12-29,MRP.JO,17130.00,17437.00,17201.00,17374.00,17374.00,670431
2025-12-29,MTH.JO,12089.00,12174.00,11987.00,12163.00,12160.01,269408
2025-12-29,MTM.JO,3843.00,3850.00,3770.00,3818.00,3818.00,609682
2025-12-29,MTN.JO,16789.00,16995.00,16580.00,16817.00,16817.00,2143533
2025-12-29,NED.JO,26211.00,26759.00,26465.00,26605.00,26605.00,410934
2025-12-29,NPN.JO,111322.00,112599.00,111255.00,111931.00,111931.00,798066
2025-12-29,OMU.JO,1475.00,1484.00,1467.00,1483.00,1483.00,11054235
2025-12-29,OUT.JO,7100.00,7283.00,7181.00,7241.00,7241.00,661659
2025-12-29,PAN.JO,2750.00,2749.00,2627.00,2627.00,2626.91,4361325
2025-12-29,PRX.JO,103400.00,104003.00,102600.00,103739.00,103739.00,521115
2025-12-29,REM.JO,18200.00,18244.00,17970.00,18100.00,18100.00,381378
2025-12-29,S32.JO,3999.00,4050.00,3970.00,3999.00,3998.51,1097114
2025-12-29,SAP.JO,2478.00,2478.00,2403.00,2437.00,2437.00,743281
2025-12-29,SBK.JO,28699.00,29300.00,28676.00,28843.00,28843.00,955370
2025-12-29,SHP.JO,27280.00,27380.00,27133.00,27306.00,27302.91,521995
2025-12-29,SLM.JO,9800.00,9982.00,9747.00,9950.00,9950.00,1001533
2025-12-29,SOL.JO,10500.00,10661.00,10438.00,10569.00,10569.00,1101355
2025-12-29,SPP.JO,9354.00,9480.00,9365.00,9443.00,9443.00,808459
2025-12-29,SUI.JO,3859.00,3990.00,3812.00,3890.00,3890.00,216435
2025-12-29,TBS.JO,36735.00,36912.00,36250.00,36655.00,36616.91,148535
2025-12-29,TRU.JO,5636.00,5741.00,5640.00,5712.00,5708.60,692641
2025-12-29,VAL.JO,147500.00,148001.00,139827.00,140776.00,140729.89,837250
2025-12-29,VOD.JO,13670.00,14057.00,13657.00,14046.00,14046.00,539982
2025-12-29,WHL.JO,5560.00,5570.00,5518.00,5563.00,5561.72,1224821
